"logFC" "logCPM" "PValue" "FDR"
"TBCCD1" -0.712128897964336 5.40053952043811 0.13411091226551 0.974547945238813
"FAM227A" -0.716628729094077 5.12734259465649 0.134140473781451 0.974547945238813
"SUMO1" -0.727158326813915 3.14437233343238 0.134216748643443 0.974547945238813
"PHC2" 0.710044010534913 7.46206047232341 0.134246520512434 0.974547945238813
"LAPTM4A" 0.722842183378686 4.00224967336533 0.134327631091622 0.974547945238813
"KCNK2" 0.7368910223203 1.15209689193876 0.134362495358443 0.974547945238813
"SLX1B" -0.71364732523902 6.56050468294434 0.134382761080666 0.974547945238813
"CCDC186" 0.729516659991972 2.08369875790833 0.134401047580377 0.974547945238813
"OR5M8" -0.716909756469415 6.16114506190884 0.134430610984512 0.974547945238813
"DOCK11" 0.716876790279965 5.99574247350046 0.134438197842886 0.974547945238813
"AMBRA1" 0.723645759502264 4.62469286366664 0.134600491872534 0.974547945238813
"POLD3" 0.726969608405594 2.63223266862834 0.134636962056222 0.974547945238813
"PRKAR2A" -0.712052935752109 5.34087448893392 0.134688937917565 0.974547945238813
"G0S2" 0.712805181546663 5.28681775013176 0.134746482546168 0.974547945238813
"SGSM2" -0.709051714661873 7.57114967033099 0.134824985636755 0.974547945238813
"CEP76" 0.716086910739512 6.18120936505743 0.134846087070384 0.974547945238813
"BOD1L1" -0.72251840575954 3.65210093286187 0.134915416436606 0.974547945238813
"CLDN34" 0.721727933705745 3.7860014107794 0.135042540194438 0.974547945238813
"TBC1D20" 0.723271308936007 4.59506958344656 0.135049347684572 0.974547945238813
"TMPPE" 0.711299510307492 6.69074103882899 0.135087668129647 0.974547945238813
"DPYSL4" -0.72231073920289 3.6336650988474 0.135098254039418 0.974547945238813
"KXD1" 0.72147053241206 3.81902324253913 0.135176537564421 0.974547945238813
"CREB5" -0.725867559889995 2.29937151615464 0.135309108533973 0.974547945238813
"RBM41" 0.714652191654704 5.94364429402036 0.13537277365326 0.974547945238813
"SLC39A3" -0.719790218928208 4.77532250914991 0.135432901228774 0.974547945238813
"UPF2" 0.707610166174205 7.18601943235016 0.135496596886008 0.974547945238813
"FAAP20" -0.70792388178829 7.11045939280471 0.13554981288968 0.974547945238813
"OPHN1" 0.708387379730428 6.99732706646357 0.135660756682715 0.974547945238813
"ITGB5" -0.720806583467758 3.69828608776562 0.135684792257809 0.974547945238813
"TTLL9" -0.711597570516464 5.2522598624225 0.135750726028428 0.974547945238813
"BHLHA15" -0.726704115475723 2.32347233550349 0.135832583095945 0.974547945238813
"OR4C6" 0.719811372157876 4.18226839847486 0.135882849617627 0.974547945238813
"SRRM5" -0.715846990575685 4.97080332112264 0.135900529075275 0.974547945238813
"SPIN2A" 0.72075422552885 4.40458913504393 0.135902017974874 0.974547945238813
"TAS2R5" -0.715988239976143 4.95276295786924 0.135977272796929 0.974547945238813
"ZNF700" -0.709726300871896 5.33616007612493 0.136005750765974 0.974547945238813
"DMRT2" 0.708484039739577 6.8726337774774 0.136020160625251 0.974547945238813
"PCDHA8" 0.724146602151878 2.3562780896265 0.136054430811756 0.974547945238813
"CT47A2" 0.710435185190421 5.65921404924354 0.136120517634918 0.974547945238813
"ZDHHC19" -0.713607327008197 6.25284043345853 0.1361444715349 0.974547945238813
"SYT3" 0.711030745475859 5.71619736940561 0.136169440752979 0.974547945238813
"ZNF549" -0.719645615089143 3.90189014661085 0.136171728868374 0.974547945238813
"HCFC1R1" 0.717886778722091 4.80225085556547 0.136181224942314 0.974547945238813
"SLC9A3" -0.721302633743484 3.47264460418973 0.136190210211281 0.974547945238813
"CTLA4" -0.718329039787654 4.77417288243 0.136226829244817 0.974547945238813
"GBP4" 0.713611499815632 6.00640929455095 0.13625840999783 0.974547945238813
"CDH22" -0.722433819662092 3.27362521168258 0.13629685569125 0.974547945238813
"POLR3H" 0.710414544090639 5.6915459612637 0.136343720341033 0.974547945238813
"HNRNPH2" -0.723380214333458 2.81681787916038 0.136386887371715 0.974547945238813
"COG5" -0.707824616507067 5.40789747367729 0.136392652596548 0.974547945238813
"ZSCAN5CP" 0.708231930238149 5.51907128214626 0.136411132350173 0.974547945238813
"DTX1" -0.719255833323616 3.82305916876879 0.136431471953056 0.974547945238813
"TGFBR3L" 0.720095070751885 4.62971795019262 0.136458351512281 0.974547945238813
"TRUB2" -0.707279482901054 5.46538968009682 0.136606143243303 0.974547945238813
"COG4" -0.712890179334562 5.06210957107972 0.136726834942085 0.974547945238813
"AL139333.1" 0.719527607404805 4.44492697638668 0.136744016330409 0.974547945238813
"ITM2C" 0.718254261996419 4.08051586024676 0.136755034517859 0.974547945238813
"TWF1" 0.725360632990515 2.18168806706717 0.13685652725209 0.974547945238813
"ZNF80" 0.712378287085606 6.00073259806578 0.136903564224506 0.974547945238813
"PA2G4" 0.709969807919655 5.74394207193143 0.136907444491211 0.974547945238813
"POLDIP3" 0.776221522640587 -0.59796420815788 0.137003088874825 0.974547945238813
"USP6" 0.721168114591658 3.22881360185449 0.137023227614679 0.974547945238813
"CCDC42" -0.711264296487169 5.91324908704713 0.137079898098485 0.974547945238813
"LYPLAL1" -0.706450319615172 5.41158718766015 0.137115430553015 0.974547945238813
"CCER1" -0.723165410492178 2.47435904177308 0.137124691379977 0.974547945238813
"CD2BP2" 0.706250351961943 5.4091821989155 0.137216720326832 0.974547945238813
"ORC6" 0.711496890657435 5.99043855029265 0.137336654011388 0.974547945238813
"SUGT1" -0.705403147589869 8.58246446228408 0.13741216102653 0.974547945238813
"ADGRB1" 0.704623759385659 8.18823954011539 0.137506123775138 0.974547945238813
"PTPMT1" 0.854202022311645 -1.60115436181462 0.137634190133091 0.974547945238813
"ITPK1" 0.707010491805706 5.30501640203285 0.137751713067428 0.974547945238813
"CTNND2" -0.718429879338064 4.55563169636883 0.137878320517169 0.974547945238813
"KAT2A" 0.708797513190529 6.43106636145816 0.137886058656684 0.974547945238813
"C21orf2" 0.71404052678177 4.84133478040247 0.137941686554221 0.974547945238813
"MMP26" 0.710381314168969 6.15291825299284 0.137969616350772 0.974547945238813
"RTKN2" 0.703148857412613 7.25148576153632 0.137971537179217 0.974547945238813
"SPEF2" 0.710338544572531 6.16759112960713 0.13798070978848 0.974547945238813
"AL138751.1" 0.71504330203228 4.76672173144021 0.138031121425614 0.974547945238813
"MRPL17" 0.718400850916832 3.33593659328354 0.138133142054338 0.974547945238813
"KCNV1" -0.703742218581499 7.0256715483389 0.138134086792402 0.974547945238813
"TAGLN3" 0.706837774287891 5.27181868169699 0.138145550727541 0.974547945238813
"ICAM2" -0.704905472991684 6.82133647990921 0.138170909157383 0.974547945238813
"ABCF2" -0.729008764627181 1.12967582924092 0.138188629869246 0.974547945238813
"FGF9" -0.707797053426465 5.77995689652376 0.1383089656429 0.974547945238813
"RGS14" -0.715583604101895 3.96990254928919 0.138334944908146 0.974547945238813
"TLE2" 0.707974650420571 5.81457236830983 0.138367011943085 0.974547945238813
"AGTRAP" -0.714353955791113 4.76634801727833 0.138457395310657 0.974547945238813
"PARN" -0.711124299664934 4.96992440905722 0.138482207852322 0.974547945238813
"ZC3H11A" 0.724410521530808 1.736188533757 0.138508980312181 0.974547945238813
"RBM12" -0.704464282400625 6.75500494308925 0.138638595786709 0.974547945238813
"SLC2A9" -0.715174336554035 3.85381970165132 0.13863998454931 0.974547945238813
"SULT6B1" -0.724311600458529 1.93230351206014 0.138682410978921 0.974547945238813
"ATG16L2" 0.714579705704889 3.99455741598941 0.13879899308917 0.974547945238813
"PDLIM4" -0.708960246383464 6.08035726344887 0.138829358739796 0.974547945238813
"CHRNB3" -0.705524927599038 5.27417802487814 0.138875724713698 0.974547945238813
"SIM2" -0.706558675201634 6.45999014623482 0.138937514904311 0.974547945238813
"CH507-9B2.2" -0.714577217586725 3.76963049703387 0.139019081296553 0.974547945238813
"TNFRSF6B" -0.706251790986284 5.75229276769372 0.139023450974713 0.974547945238813
"ISM1" 0.703643427505688 5.36418487355572 0.139069898672569 0.974547945238813
"FAT4" 0.702463053007926 5.43989955590872 0.139073978138921 0.974547945238813
"MCM9" 0.703303104806086 6.79999765737292 0.139120878935051 0.974547945238813
"TRMT11" -0.714007145798488 4.10534407966252 0.139134958679275 0.974547945238813
"HLF" -0.719244064804933 2.20614893915313 0.139195591910295 0.974547945238813
"FBLN7" -0.718404068159555 2.56777535739716 0.139203525481944 0.974547945238813
"SCHIP1" -0.716602396189334 3.33808990939309 0.139235404741287 0.974547945238813
"CDH3" 0.700764939975677 7.19311916772198 0.139285262854218 0.974547945238813
"SPTBN2" 0.721232334156226 2.05002323503117 0.139327156737663 0.974547945238813
"PTGER1" 0.705405732672635 5.76038071484512 0.139508795068735 0.974547945238813
"CEP57L1" -0.711857304921591 4.80203651688674 0.139524310782465 0.974547945238813
"ASGR2" -0.70962981567619 4.94243157720874 0.139542202514699 0.974547945238813
"TMBIM6" 0.71925055535919 2.11035468031639 0.139580594783686 0.974547945238813
"MTRNR2L12" -0.713115749856282 3.99874978974077 0.139682658252067 0.974547945238813
"AKAP13" 0.705112874462097 5.20483912159353 0.139720000444988 0.974547945238813
"PPL" -0.707250299892251 6.13411196962443 0.139729009237974 0.974547945238813
"OTOP2" 0.70767171975058 5.02682665361827 0.139866384074158 0.974547945238813
"CSAD" -0.720370623468042 2.07262015449441 0.139951191183214 0.974547945238813
"IFNA8" 0.703202286980346 5.29075293885733 0.139993025195524 0.974547945238813
"SLC25A25" -0.717827709930302 2.69813776721993 0.140050717144696 0.974547945238813
"HSPE1" -0.709269106924543 4.90576557442801 0.140057528419307 0.974547945238813
"KMT2A" 0.704842504099784 6.42577262039302 0.140109645644901 0.974547945238813
"PSME1" 0.716494791901094 2.64068828769598 0.140147346169213 0.974547945238813
"ZCRB1" -0.706469631027656 6.1271922783748 0.140166859408935 0.974547945238813
"PCID2" -0.715319093637708 3.25520884770076 0.140232252259756 0.974547945238813
"RUNX1T1" -0.71378052184633 4.52309454939631 0.140286560456542 0.974547945238813
"TIMM23" 0.715301403601264 2.51148227619187 0.140300405554328 0.974547945238813
"SEC13" -0.7034610852609 6.49968186488194 0.140392831261181 0.974547945238813
"CYP46A1" -0.714516810690444 3.31891990900442 0.140450007925603 0.974547945238813
"WBSCR28" -0.704999587725879 5.13267049575193 0.140470476257368 0.974547945238813
"rosemary" 0.699991947406824 5.45050936392022 0.140530111868636 0.974547945238813
"PTCH2" -0.71851925305641 2.14805783982237 0.140541291570771 0.974547945238813
"RPL7A" -0.700010388374758 5.45916859205779 0.140597822511961 0.974547945238813
"PAPD4" 0.715831517093454 2.5974613367752 0.140712719332007 0.974547945238813
"FANCC" 0.700888328542908 5.5571028371729 0.14073349857211 0.974547945238813
"TMEM184A" -0.712615375104061 3.50329599400949 0.140822087556699 0.974547945238813
"ACTR2" 0.713012581793272 4.56977555277443 0.140836680568216 0.974547945238813
"CFAP70" 0.704163970693067 6.27790207166926 0.141318797141524 0.974547945238813
"XBP1" 0.761035426493435 -0.158388712642638 0.141342547313634 0.974547945238813
"FOXA3" -0.709953697110544 4.12976400635176 0.141366600579589 0.974547945238813
"VCY1B" -0.704014502419029 5.9800299330605 0.14143763034839 0.974547945238813
"SLC24A4" -0.709983275118132 3.9135088574147 0.141442304860593 0.974547945238813
"EEA1" 0.701690481314633 6.48483712562674 0.141470752107343 0.974547945238813
"NTS" -0.707513286277572 4.85248940478307 0.141488560483294 0.974547945238813
"SERPINA7" 0.703837371970673 6.27297375728723 0.14150725555058 0.974547945238813
"GABRR3" 0.700939153074841 6.52943409402459 0.141588428537115 0.974547945238813
"HPF1" -0.713649936197099 3.14421384500651 0.141590187581178 0.974547945238813
"HSD11B1" -0.713016172926675 2.52018951743762 0.141660351965854 0.974547945238813
"MARCH1" 0.703492529889945 5.08415492724156 0.141698829696828 0.974547945238813
"MED15" -0.702862330609704 5.10076756913518 0.141943579044364 0.974547945238813
"ACIN1" -0.713044301032561 2.86837752052265 0.142019279257616 0.974547945238813
"TSSK2" 0.706432076233796 4.85190454822737 0.142054131404919 0.974547945238813
"C14orf180" -0.71466523726243 2.30605352095898 0.142079308452244 0.974547945238813
"DFNB59" -0.704082974891649 5.00478061453887 0.142080139072266 0.974547945238813
"NFS1" -0.701589040772644 5.16628648501707 0.142083356208752 0.974547945238813
"PLP2" 0.702850352085135 6.20864889420036 0.142110876343129 0.974547945238813
"MOAP1" 0.701395262344355 5.84085339960594 0.142170158823249 0.974547945238813
"WASH1" 0.699745273118042 5.67618890119236 0.142173130719639 0.974547945238813
"FAM71A" -0.698413550615478 6.7064237948647 0.14219304035856 0.974547945238813
"NIPAL1" -0.712668803394608 2.83191579854923 0.142242595286435 0.974547945238813
"SPDYE1" 0.707395801732684 4.76715747470241 0.142262183467495 0.974547945238813
"NFATC2" 0.697924744386234 5.35374516113633 0.142379547737173 0.974547945238813
"FIBIN" 0.707815833121094 4.09059673418271 0.142493646600513 0.974547945238813
"AFF1" -0.700360084295126 5.79336224010819 0.14252669421859 0.974547945238813
"PZP" -0.700705548854816 5.17025630917567 0.142542007823702 0.974547945238813
"ZNF517" 0.710441115304848 3.30789759787719 0.142627302920577 0.974547945238813
"FAM83D" -0.698396250025578 6.58864161235591 0.14263153249537 0.974547945238813
"ITGA5" -0.697455509125904 5.35264453469938 0.142688804368228 0.974547945238813
"DENND5A" -0.727342574186554 0.777805124954629 0.142711665171081 0.974547945238813
"ENPP6" -0.708790175947147 4.62137661435278 0.142773669122787 0.974547945238813
"POPDC2" 0.700661514678767 5.88305191098196 0.142802767505073 0.974547945238813
"BUB1B" -0.700895245102561 5.9134125588563 0.142847287419533 0.974547945238813
"PDGFA" -0.697019775937336 5.35794053749909 0.142886160732725 0.974547945238813
"ZNF584" -0.694487038589861 7.65584532791314 0.142969413509525 0.974547945238813
"C10orf55" 0.697560836763687 5.65531661544128 0.143267754064551 0.974547945238813
"AAGAB" 0.69936919976408 5.83411390812458 0.143276979664411 0.974547945238813
"RASGRP3" -0.700776241039773 5.0798039033614 0.14330283660915 0.974547945238813
"NUDT3" 0.710463140924758 2.87074328554896 0.143319778898414 0.974547945238813
"COL14A1" 0.701543239629828 5.01841536804994 0.143375048474313 0.974547945238813
"HLA-DOA" 0.709867084784417 2.58182595999515 0.143417177454032 0.974547945238813
"SENP3" -0.704530311222274 4.82298660670339 0.143419109788435 0.974547945238813
"FAM120A" 0.697374130416933 5.25629386402163 0.143599032530798 0.974547945238813
"ZNF215" -0.712265320152387 2.22087565382517 0.143601695254336 0.974547945238813
"ATF4" -0.699743735167488 5.10571762244409 0.143662854072755 0.974547945238813
"BRWD3" -0.698109404815052 5.20376872919719 0.143705049504211 0.974547945238813
"PHKG2" -0.706229422141377 4.67464524217504 0.143746952844159 0.974547945238813
"ADAM9" -0.705314520330923 4.07506435238842 0.143976311407817 0.974547945238813
"GOPC" 0.697524229290086 5.78551963637736 0.144073092421784 0.974547945238813
"DHRS11" 0.709998554723919 2.24036522390378 0.144112494960364 0.974547945238813
"TMEM163" 0.696851867806298 5.72413928646526 0.144135388809814 0.974547945238813
"GTF3C2" -0.711207790639507 2.29286492410865 0.144173137143705 0.974547945238813
"ZNF829" -0.725006596397609 0.811406330313418 0.144299100847928 0.974547945238813
"STXBP3" -0.708940779766871 3.10561027012487 0.144316277753294 0.974547945238813
"FAM26E" -0.706203392908796 3.52187688930966 0.144324296688678 0.974547945238813
"FXN" -0.697145394950938 5.18641623199904 0.144414558995864 0.974547945238813
"TCFL5" 0.708370446681668 2.78686781600834 0.144495224650685 0.974547945238813
"PC" 0.707733000784305 3.18123444255638 0.144611297850272 0.974547945238813
"STX12" 0.700723071267824 4.92366357123027 0.144657196992862 0.974547945238813
"SLC31A1" -0.704499326196531 3.71187520432001 0.144668715620947 0.974547945238813
"SMKR1" 0.704243853221552 4.33529299529707 0.144705807254141 0.974547945238813
"AC008522.1" -0.703841051723939 4.23104156231178 0.144750552503597 0.974547945238813
"PRR16" -0.692072964789121 6.99646378125592 0.144824772153176 0.974547945238813
"PIF1" -0.692570888874102 6.88595542236132 0.144914654917056 0.974547945238813
"IPO13" 0.695003696077635 5.68669163939382 0.144936995990853 0.974547945238813
"TMCC1" -3.40102789535228 -4.51586291051466 0.14494149128821 0.974547945238813
"NTN3" 0.705980412689553 3.34984461218314 0.144950424496787 0.974547945238813
"ABTB1" -0.703746810580903 4.32195651781514 0.144981022244265 0.974547945238813
"ARHGEF15" 0.694611811985991 5.27595059634692 0.144990606943693 0.974547945238813
"PARP12" -0.716842226143568 1.31117061150385 0.14508921546545 0.974547945238813
"DMRTC1" -0.694737112383231 5.69104599891782 0.14514530596658 0.974547945238813
"C10orf54" 0.695778522847098 6.43758317079899 0.145149999783672 0.974547945238813
"PRKCE" 0.703571698380113 3.65893516270592 0.145239768332423 0.974547945238813
"SMIM15" -0.714624190892158 1.73667597748787 0.145259793209306 0.974547945238813
"PSMB9" -0.703231545596034 3.83413060024037 0.145287417195075 0.974547945238813
"MYBPC3" -0.704655557252604 3.49057607727408 0.145312818174363 0.974547945238813
"VEGFB" -0.694150347156463 5.68293988093913 0.145426382605853 0.974547945238813
"RSU1" -0.691302446161969 6.94606942505488 0.145441202776751 0.974547945238813
"C9orf152" -0.69241297462696 5.35856487888138 0.145515304586443 0.974547945238813
"ZNF358" 0.695203707679175 6.4205746456838 0.145599820142981 0.974547945238813
"ABCB11" 0.706639716581425 2.59499880349497 0.145651915619157 0.974547945238813
"JMJD8" 0.702672192500182 4.67680011531445 0.145698654422678 0.974547945238813
"ZNF320" 0.695949902060907 5.92704973825225 0.145715670575414 0.974547945238813
"SALL4" -0.695707399725417 6.35682391335897 0.145763422385147 0.974547945238813
"LRRC34" -0.690539676700511 8.55112373533841 0.145777240366774 0.974547945238813
"ERN2" 0.691678999097458 5.37216078951573 0.14578162323936 0.974547945238813
"GRASP" -0.692586126026182 5.31355641393031 0.145835577266059 0.974547945238813
"ZNF257" 0.701817433070462 4.11243226619704 0.145867201717301 0.974547945238813
"ANKRD45" -0.703653518405277 3.46725623230249 0.145972810840656 0.974547945238813
"RNF26" 0.695683548722274 6.32059895644875 0.146011542473944 0.974547945238813
"RNF166" -0.703583265252424 4.58799670060659 0.146011591180113 0.974547945238813
"PI4KB" 0.695311414316779 5.11936398506231 0.146036731962414 0.974547945238813
"CDC7" -0.695933512045173 6.18673675399818 0.146073770017885 0.974547945238813
"ADD1" 0.691638658028962 6.70071435114911 0.146074115521562 0.974547945238813
"STMND1" 0.705505604382138 2.79880034778353 0.146105741495161 0.974547945238813
"PLA2G2C" 0.710793466512121 1.67735893259704 0.146113286004533 0.974547945238813
"AMACR" -0.703353391278038 4.53096994068268 0.146141134400096 0.974547945238813
"ERCC8" 0.693378770678295 6.46029697348669 0.146370524722249 0.974547945238813
"RASA4B" -0.698214998334 4.8921358074587 0.14640106771109 0.974547945238813
"PCSK5" -0.692034587658769 5.28664403156208 0.146405827852825 0.974547945238813
"TAS2R16" 0.702600858417043 3.47407387290533 0.146424203126577 0.974547945238813
"RAB3D" -0.694408598516935 5.13058841917522 0.146486615241366 0.974547945238813
"KIF4B" -0.700848979722556 4.07776491199351 0.146511813941568 0.974547945238813
"TBC1D17" -0.689928392063768 5.40370809918339 0.146526894018389 0.974547945238813
"YY1AP1" 0.73911651698114 6.27931820549876e-05 0.146557953154444 0.974547945238813
"CYB5D1" 0.693170412776449 6.44678924884676 0.146587922187139 0.974547945238813
"PKN3" 0.692883898426329 6.46755562977063 0.146606986958957 0.974547945238813
"LMO7DN" 0.689411951849868 6.86751564947874 0.146793357832254 0.974547945238813
"STRIP1" -0.694537986504538 5.97596481999877 0.146797307376251 0.974547945238813
"RPL36" -0.69475642746239 6.07705868783424 0.146840006410002 0.974547945238813
"C9orf40" 0.693193772570062 5.16472585022902 0.146851184493588 0.974547945238813
"TMEM41A" 0.788402458980732 -1.11306306849218 0.14687421645453 0.974547945238813
"PHYHIPL" -0.701799543412112 3.50060429988258 0.14688195052326 0.974547945238813
"CTC-479C5.12" -0.68983937990792 5.37049934220855 0.146887530469086 0.974547945238813
"EDEM3" -0.704226727683957 2.99029209165044 0.146940394817902 0.974547945238813
"MRPL46" 0.692492104960588 5.7847944412353 0.146957317359752 0.974547945238813
"ZNF652" 0.703838540621097 2.77750110447827 0.147048515816642 0.974547945238813
"BAZ2B" -1.44272109956848 -3.82107102282474 0.1471002165689 0.974547945238813
"IGFL2" 0.701994492013759 3.36127440983654 0.147187184005125 0.974547945238813
"KLHDC9" -0.700052718859645 4.34729922842966 0.147195762546626 0.974547945238813
"FANCD2OS" -0.691461991114276 5.72845011276209 0.147280754344921 0.974547945238813
"AL365202.1" 0.692465237489651 5.84739343259616 0.147302538960479 0.974547945238813
"CORO7-PAM16" 0.700991845248325 4.60085113259508 0.147317202488304 0.974547945238813
"R3HDM1" -0.6995485029815 3.9701578380102 0.14731837612029 0.974547945238813
"EIF6" -0.699398403848596 4.1073380117284 0.147330849825197 0.974547945238813
"MCM7" -0.688045691894044 5.43352608730655 0.147340826556325 0.974547945238813
"RXFP1" -0.68662762009379 7.37079627987897 0.147420204050148 0.974547945238813
"RP11-219A15.1" 0.68857046362579 6.82309410717388 0.147435652148439 0.974547945238813
"IFITM10" -0.689633476222083 6.62628944932682 0.147504516771909 0.974547945238813
"NUMA1" 0.700173003616632 4.43886289256849 0.147514381076745 0.974547945238813
"SEPT7" 0.690277350166228 5.66580904169214 0.147523336386279 0.974547945238813
"LRMP" 0.700653095356242 4.59563169961522 0.147557368448838 0.974547945238813
"MID1" 0.692528942566068 6.35945617084384 0.147560004917734 0.974547945238813
"MRPL12" -0.693443766352466 6.07757176698048 0.147598823882239 0.974547945238813
"COPB1" -0.703034222239821 2.9164391026177 0.147636744324679 0.974547945238813
"FAM173B" 0.699691805676608 3.58675182282682 0.147710024338386 0.974547945238813
"CYB5R1" 0.692752005794364 5.95771219337163 0.147717955538652 0.974547945238813
"NDFIP2" 0.686166115236607 7.57473704127279 0.147744346926024 0.974547945238813
"SLC16A2" -0.688428921241005 6.74578367295994 0.147792803041581 0.974547945238813
"NCS1" -0.704913318617758 2.07715365892181 0.147840389697431 0.974547945238813
"PLEKHN1" 0.702371911266085 3.13211157840938 0.14785316458135 0.974547945238813
"HCRTR2" 0.690523832654098 5.74705687627371 0.147900631656247 0.974547945238813
"GJD4" 0.698217154283553 4.71356828058539 0.147922124916732 0.974547945238813
"TNFRSF10D" 0.702207660261219 2.88006212677499 0.148004400016879 0.974547945238813
"NRTN" 0.686295505459886 7.03826389253489 0.148025568962982 0.974547945238813
"OR2M4" -0.702394264960775 2.88052440193303 0.148029167307503 0.974547945238813
"IGFBP1" -0.698413236776078 3.74020909058048 0.148115427927723 0.974547945238813
"PITPNM1" 0.694416578521995 4.93763828982101 0.148146365593058 0.974547945238813
"NXPE4" -0.702669603532929 2.61516844098231 0.148177554844042 0.974547945238813
"NAALAD2" 0.687512353061856 6.76717454090269 0.148244312335364 0.974547945238813
"SMLR1" 0.697781145765107 4.3064427265998 0.148254436447906 0.974547945238813
"RHOT2" 0.70244060641393 2.41577036302603 0.148284177259899 0.974547945238813
"LZTS1" 0.699450621676115 3.46075501824969 0.148284808903798 0.974547945238813
"TIFAB" 0.697987462781793 4.66150947696659 0.148512890236929 0.974547945238813
"GABRA2" -0.69813324441403 4.39932344799005 0.148521798230155 0.974547945238813
"GLO1" -0.691713836116773 6.05133365381917 0.148624983374725 0.974547945238813
"STK40" -0.703813357136682 2.04390344933145 0.148681896049911 0.974547945238813
"STX11" 0.696474451831822 4.74094807711964 0.1486845982147 0.974547945238813
"USF2" 0.696930995621693 4.06966592917216 0.148695079262329 0.974547945238813
"PPP1R3F" -0.684457306993978 7.66002853378835 0.148779357661727 0.974547945238813
"CFAP73" 0.699375700489181 3.34130215577738 0.148787362204988 0.974547945238813
"BCAR3" 0.691321452227384 6.07997155014751 0.148808049158599 0.974547945238813
"CFAP45" -0.713905918209427 1.17430825481305 0.148825871715459 0.974547945238813
"SALL1" -0.696877364838024 4.31703734647949 0.148886319466362 0.974547945238813
"B4GALNT2" -0.687611157599713 5.29258970181343 0.148928905819294 0.974547945238813
"GYS2" 0.696674349159614 3.85913517338509 0.148949842332425 0.974547945238813
"CXorf38" 0.7004019555272 2.75375808799758 0.149013756167053 0.974547945238813
"RCBTB2" -0.687594804003723 6.56442660814434 0.149022627536201 0.974547945238813
"MOB4" -0.700614807859555 3.02824565750925 0.14903038618485 0.974547945238813
"DEFB136" -0.696374414756307 4.1364096428616 0.149059629628341 0.974547945238813
"CORO7" 0.729914123468077 0.300411424581263 0.149071603289276 0.974547945238813
"SLC9A7" -0.689243227334188 5.83510629439611 0.149130508658779 0.974547945238813
"PPP2CB" -0.689417358465396 6.38945779995688 0.149179027573297 0.974547945238813
"PHPT1" 0.700242961688441 2.71597435502923 0.149186976139895 0.974547945238813
"ZNF462" -0.696918802803903 4.65664761533801 0.149222672225031 0.974547945238813
"OR11A1" 0.689463362807791 5.90499544882097 0.149351559120625 0.974547945238813
"ARPC4-TTLL3" 0.687223457213037 6.52956483943749 0.149470752680051 0.974547945238813
"ITGB1BP2" 0.732968166211598 0.158139785396356 0.149583228806136 0.974547945238813
"HAS1" -0.69290694686571 4.869380460522 0.149666879897623 0.974547945238813
"RPL30" 0.68516904227637 5.55052463338233 0.149728390041679 0.974547945238813
"HSD17B4" -0.697404212675274 4.56833414330287 0.149728935871392 0.974547945238813
"AC016142.1" -0.695972796651358 4.39917383874911 0.149787387789634 0.974547945238813
"C17orf49" -0.684376268150737 6.85448311613208 0.149795118575436 0.974547945238813
"PPIG" 0.701502365493084 2.07963323813978 0.149822274735603 0.974547945238813
"GIPC3" 0.68844502031591 6.37356598625719 0.149842081594525 0.974547945238813
"PIGQ" -0.708546099893497 1.17912690244033 0.149847338178036 0.974547945238813
"C3orf36" -0.713864488259026 1.05197930062072 0.149885715286836 0.974547945238813
"BRD7" 0.68485878288577 6.71305017315214 0.149988677867835 0.974547945238813
"LMBRD1" 0.698640083306476 3.12748935201064 0.150003542780253 0.974547945238813
"OR10G2" -0.686557170016158 5.24204723871413 0.150026667259603 0.974547945238813
"RP11-484M3.5" 0.694734147537349 3.96941704514473 0.150033251797807 0.974547945238813
"POLD1" -0.684075719119979 5.39447742462106 0.150038215867433 0.974547945238813
"PROSER2" 0.683944371233456 6.85541424911287 0.150040514226764 0.974547945238813
"TBC1D3B" 0.690172787491423 5.00241715382039 0.150055491880752 0.974547945238813
"RDX" -0.68586005972537 5.27214354026315 0.150141310973527 0.974547945238813
"AC136616.1" -0.696271495628257 4.51588561334649 0.150147778599489 0.974547945238813
"ZNF217" -0.698294238909199 2.67905183503689 0.150159081387878 0.974547945238813
"TRAT1" -0.688781649374845 6.14670440205178 0.150256629017914 0.974547945238813
"GFM2" -0.71297934807801 0.823409715507288 0.150298371086301 0.974547945238813
"ADRA2B" 0.68402462568453 6.76375346432595 0.150304291081021 0.974547945238813
"OGT" -0.698373430791905 2.82791084226895 0.150309652470238 0.974547945238813
"POLR3K" 0.683860335547987 5.52416492679675 0.150320257612842 0.974547945238813
"UBE2D2" 0.706241147136652 1.39463954352765 0.150348793796981 0.974547945238813
"EPPIN" 0.693186374639023 4.76179538348705 0.1504164781991 0.974547945238813
"AL365181.1" -0.694400260816821 3.76556344733133 0.15043374626825 0.974547945238813
"TNR" 0.694315234725517 4.36033565336011 0.150503258258232 0.974547945238813
"C11orf58" 0.688229882505213 6.2285346698868 0.150506818325004 0.974547945238813
"FAM69C" -0.68524803121306 5.27103284451361 0.15051969869865 0.974547945238813
"NKX2-4" -0.694513749325888 4.66492403027353 0.150525547650078 0.974547945238813
"QKI" -0.69556812174511 4.51497540787954 0.150552537128014 0.974547945238813
"SAMD4B" 0.685338911679579 5.24961247842491 0.150637191821847 0.974547945238813
